Tegund launa;Launatafla;Dagsetning;Upphæð;Í gildi
Mánaðarlaun;653-167-4 (Kjölur, BSRB og SÍS);01.01.2021;603.292;Y
Mánaðarlaun;653-167-6 (Kjölur, BSRB og SÍS);01.01.2021;614.893;Y
Mánaðarlaun;653-167-8 (Kjölur, BSRB og SÍS);01.01.2021;626.495;Y
Mánaðarlaun;653-168-0 (Kjölur, BSRB og SÍS);01.01.2021;587.557;Y
Mánaðarlaun;653-168-10 (Kjölur, BSRB og SÍS);01.01.2021;646.313;Y
Mánaðarlaun;653-168-12 (Kjölur, BSRB og SÍS);01.01.2021;658.064;Y
Mánaðarlaun;653-168-14 (Kjölur, BSRB og SÍS);01.01.2021;669.815;Y
Mánaðarlaun;653-168-16 (Kjölur, BSRB og SÍS);01.01.2021;681.566;Y
Mánaðarlaun;653-168-2 (Kjölur, BSRB og SÍS);01.01.2021;599.308;Y
Mánaðarlaun;653-168-4 (Kjölur, BSRB og SÍS);01.01.2021;611.059;Y
Mánaðarlaun;653-168-6 (Kjölur, BSRB og SÍS);01.01.2021;622.810;Y
Mánaðarlaun;653-168-8 (Kjölur, BSRB og SÍS);01.01.2021;634.562;Y
Mánaðarlaun;653-169-0 (Kjölur, BSRB og SÍS);01.01.2021;595.135;Y
Mánaðarlaun;653-169-10 (Kjölur, BSRB og SÍS);01.01.2021;654.649;Y
Mánaðarlaun;653-169-12 (Kjölur, BSRB og SÍS);01.01.2021;666.551;Y
Mánaðarlaun;653-169-14 (Kjölur, BSRB og SÍS);01.01.2021;678.454;Y
Mánaðarlaun;653-169-16 (Kjölur, BSRB og SÍS);01.01.2021;690.357;Y
Mánaðarlaun;653-169-2 (Kjölur, BSRB og SÍS);01.01.2021;607.038;Y
Mánaðarlaun;653-169-4 (Kjölur, BSRB og SÍS);01.01.2021;618.940;Y
Mánaðarlaun;653-169-6 (Kjölur, BSRB og SÍS);01.01.2021;630.843;Y
Mánaðarlaun;653-169-8 (Kjölur, BSRB og SÍS);01.01.2021;642.746;Y
Mánaðarlaun;653-170-0 (Kjölur, BSRB og SÍS);01.01.2021;602.821;Y
Mánaðarlaun;653-170-10 (Kjölur, BSRB og SÍS);01.01.2021;663.103;Y
Mánaðarlaun;653-170-12 (Kjölur, BSRB og SÍS);01.01.2021;675.160;Y
Mánaðarlaun;653-170-14 (Kjölur, BSRB og SÍS);01.01.2021;687.216;Y
Mánaðarlaun;653-170-16 (Kjölur, BSRB og SÍS);01.01.2021;699.272;Y
Mánaðarlaun;653-170-2 (Kjölur, BSRB og SÍS);01.01.2021;614.877;Y
Mánaðarlaun;653-170-4 (Kjölur, BSRB og SÍS);01.01.2021;626.934;Y
Mánaðarlaun;653-170-6 (Kjölur, BSRB og SÍS);01.01.2021;638.990;Y
Mánaðarlaun;653-170-8 (Kjölur, BSRB og SÍS);01.01.2021;651.047;Y
Mánaðarlaun;653-171-0 (Kjölur, BSRB og SÍS);01.01.2021;610.619;Y
Mánaðarlaun;653-171-10 (Kjölur, BSRB og SÍS);01.01.2021;671.681;Y
Mánaðarlaun;653-171-12 (Kjölur, BSRB og SÍS);01.01.2021;683.893;Y
Mánaðarlaun;653-171-14 (Kjölur, BSRB og SÍS);01.01.2021;696.106;Y
Mánaðarlaun;653-171-16 (Kjölur, BSRB og SÍS);01.01.2021;708.318;Y
Mánaðarlaun;653-171-2 (Kjölur, BSRB og SÍS);01.01.2021;622.831;Y
Mánaðarlaun;653-171-4 (Kjölur, BSRB og SÍS);01.01.2021;635.044;Y
Mánaðarlaun;653-171-6 (Kjölur, BSRB og SÍS);01.01.2021;647.256;Y
Mánaðarlaun;653-171-8 (Kjölur, BSRB og SÍS);01.01.2021;659.469;Y
Mánaðarlaun;653-172-0 (Kjölur, BSRB og SÍS);01.01.2021;618.532;Y
Mánaðarlaun;653-172-10 (Kjölur, BSRB og SÍS);01.01.2021;680.385;Y
Mánaðarlaun;653-172-12 (Kjölur, BSRB og SÍS);01.01.2021;692.756;Y
Mánaðarlaun;653-172-14 (Kjölur, BSRB og SÍS);01.01.2021;705.126;Y
Mánaðarlaun;653-172-16 (Kjölur, BSRB og SÍS);01.01.2021;717.497;Y
Mánaðarlaun;653-172-2 (Kjölur, BSRB og SÍS);01.01.2021;630.903;Y
Mánaðarlaun;653-172-4 (Kjölur, BSRB og SÍS);01.01.2021;643.273;Y
Mánaðarlaun;653-172-6 (Kjölur, BSRB og SÍS);01.01.2021;655.644;Y
Mánaðarlaun;653-172-8 (Kjölur, BSRB og SÍS);01.01.2021;668.015;Y
Mánaðarlaun;653-173-0 (Kjölur, BSRB og SÍS);01.01.2021;626.558;Y
Mánaðarlaun;653-173-10 (Kjölur, BSRB og SÍS);01.01.2021;689.214;Y
Mánaðarlaun;653-173-12 (Kjölur, BSRB og SÍS);01.01.2021;701.745;Y
Mánaðarlaun;653-173-14 (Kjölur, BSRB og SÍS);01.01.2021;714.276;Y
Mánaðarlaun;653-173-16 (Kjölur, BSRB og SÍS);01.01.2021;726.807;Y
Mánaðarlaun;653-173-2 (Kjölur, BSRB og SÍS);01.01.2021;639.089;Y
Mánaðarlaun;653-173-4 (Kjölur, BSRB og SÍS);01.01.2021;651.620;Y
Mánaðarlaun;653-173-6 (Kjölur, BSRB og SÍS);01.01.2021;664.151;Y
Mánaðarlaun;653-173-8 (Kjölur, BSRB og SÍS);01.01.2021;676.683;Y
Mánaðarlaun;653-174-0 (Kjölur, BSRB og SÍS);01.01.2021;634.700;Y
Mánaðarlaun;653-174-10 (Kjölur, BSRB og SÍS);01.01.2021;698.170;Y
Mánaðarlaun;653-174-12 (Kjölur, BSRB og SÍS);01.01.2021;710.864;Y
Mánaðarlaun;653-174-14 (Kjölur, BSRB og SÍS);01.01.2021;723.558;Y
Mánaðarlaun;653-174-16 (Kjölur, BSRB og SÍS);01.01.2021;736.252;Y
Mánaðarlaun;653-174-2 (Kjölur, BSRB og SÍS);01.01.2021;647.394;Y
Mánaðarlaun;653-174-4 (Kjölur, BSRB og SÍS);01.01.2021;660.088;Y
Mánaðarlaun;653-174-6 (Kjölur, BSRB og SÍS);01.01.2021;672.782;Y
Mánaðarlaun;653-174-8 (Kjölur, BSRB og SÍS);01.01.2021;685.476;Y
Mánaðarlaun;653-175-0 (Kjölur, BSRB og SÍS);01.01.2021;642.960;Y
Mánaðarlaun;653-175-10 (Kjölur, BSRB og SÍS);01.01.2021;707.256;Y
Mánaðarlaun;653-175-12 (Kjölur, BSRB og SÍS);01.01.2021;720.115;Y
Mánaðarlaun;653-175-14 (Kjölur, BSRB og SÍS);01.01.2021;732.974;Y
Mánaðarlaun;653-175-16 (Kjölur, BSRB og SÍS);01.01.2021;745.834;Y
Mánaðarlaun;653-175-2 (Kjölur, BSRB og SÍS);01.01.2021;655.819;Y
Mánaðarlaun;653-175-4 (Kjölur, BSRB og SÍS);01.01.2021;668.678;Y
Mánaðarlaun;653-175-6 (Kjölur, BSRB og SÍS);01.01.2021;681.538;Y
Mánaðarlaun;653-175-8 (Kjölur, BSRB og SÍS);01.01.2021;694.397;Y
Mánaðarlaun;653-176-0 (Kjölur, BSRB og SÍS);01.01.2021;651.341;Y
Mánaðarlaun;653-176-10 (Kjölur, BSRB og SÍS);01.01.2021;716.475;Y
Mánaðarlaun;653-176-12 (Kjölur, BSRB og SÍS);01.01.2021;729.502;Y
Mánaðarlaun;653-176-14 (Kjölur, BSRB og SÍS);01.01.2021;742.529;Y
Mánaðarlaun;653-176-16 (Kjölur, BSRB og SÍS);01.01.2021;755.556;Y
Mánaðarlaun;653-176-2 (Kjölur, BSRB og SÍS);01.01.2021;664.368;Y
Mánaðarlaun;653-176-4 (Kjölur, BSRB og SÍS);01.01.2021;677.395;Y
Mánaðarlaun;653-176-6 (Kjölur, BSRB og SÍS);01.01.2021;690.421;Y
Mánaðarlaun;653-176-8 (Kjölur, BSRB og SÍS);01.01.2021;703.448;Y
Mánaðarlaun;653-177-0 (Kjölur, BSRB og SÍS);01.01.2021;659.843;Y
Mánaðarlaun;653-177-10 (Kjölur, BSRB og SÍS);01.01.2021;725.827;Y
Mánaðarlaun;653-177-12 (Kjölur, BSRB og SÍS);01.01.2021;739.024;Y
Mánaðarlaun;653-177-14 (Kjölur, BSRB og SÍS);01.01.2021;752.221;Y
Mánaðarlaun;653-177-16 (Kjölur, BSRB og SÍS);01.01.2021;765.418;Y
Mánaðarlaun;653-177-2 (Kjölur, BSRB og SÍS);01.01.2021;673.040;Y
Mánaðarlaun;653-177-4 (Kjölur, BSRB og SÍS);01.01.2021;686.237;Y
Mánaðarlaun;653-177-6 (Kjölur, BSRB og SÍS);01.01.2021;699.434;Y
Mánaðarlaun;653-177-8 (Kjölur, BSRB og SÍS);01.01.2021;712.630;Y
Mánaðarlaun;653-178-0 (Kjölur, BSRB og SÍS);01.01.2021;668.468;Y
Mánaðarlaun;653-178-10 (Kjölur, BSRB og SÍS);01.01.2021;735.315;Y
Mánaðarlaun;653-178-12 (Kjölur, BSRB og SÍS);01.01.2021;748.684;Y
Mánaðarlaun;653-178-14 (Kjölur, BSRB og SÍS);01.01.2021;762.054;Y
Mánaðarlaun;653-178-16 (Kjölur, BSRB og SÍS);01.01.2021;775.423;Y
Mánaðarlaun;653-178-2 (Kjölur, BSRB og SÍS);01.01.2021;681.837;Y
Mánaðarlaun;653-178-4 (Kjölur, BSRB og SÍS);01.01.2021;695.207;Y
Mánaðarlaun;653-178-6 (Kjölur, BSRB og SÍS);01.01.2021;708.576;Y
Mánaðarlaun;653-178-8 (Kjölur, BSRB og SÍS);01.01.2021;721.945;Y
Mánaðarlaun;653-179-0 (Kjölur, BSRB og SÍS);01.01.2021;677.218;Y
Mánaðarlaun;653-179-10 (Kjölur, BSRB og SÍS);01.01.2021;744.940;Y
Mánaðarlaun;653-179-12 (Kjölur, BSRB og SÍS);01.01.2021;758.484;Y
Mánaðarlaun;653-179-14 (Kjölur, BSRB og SÍS);01.01.2021;772.029;Y
Mánaðarlaun;653-179-16 (Kjölur, BSRB og SÍS);01.01.2021;785.573;Y
Mánaðarlaun;653-179-2 (Kjölur, BSRB og SÍS);01.01.2021;690.762;Y
Mánaðarlaun;653-179-4 (Kjölur, BSRB og SÍS);01.01.2021;704.307;Y
Mánaðarlaun;653-179-6 (Kjölur, BSRB og SÍS);01.01.2021;717.851;Y
Mánaðarlaun;653-179-8 (Kjölur, BSRB og SÍS);01.01.2021;731.395;Y
Mánaðarlaun;653-180-0 (Kjölur, BSRB og SÍS);01.01.2021;686.095;Y
Mánaðarlaun;653-180-10 (Kjölur, BSRB og SÍS);01.01.2021;754.705;Y
Mánaðarlaun;653-180-12 (Kjölur, BSRB og SÍS);01.01.2021;768.426;Y
Mánaðarlaun;653-180-14 (Kjölur, BSRB og SÍS);01.01.2021;782.148;Y
Mánaðarlaun;653-180-16 (Kjölur, BSRB og SÍS);01.01.2021;795.870;Y
Mánaðarlaun;653-180-2 (Kjölur, BSRB og SÍS);01.01.2021;699.817;Y
Mánaðarlaun;653-180-4 (Kjölur, BSRB og SÍS);01.01.2021;713.539;Y
Mánaðarlaun;653-180-6 (Kjölur, BSRB og SÍS);01.01.2021;727.261;Y
Mánaðarlaun;653-180-8 (Kjölur, BSRB og SÍS);01.01.2021;740.983;Y
Mánaðarlaun;653-181-0 (Kjölur, BSRB og SÍS);01.01.2021;695.101;Y
Mánaðarlaun;653-181-10 (Kjölur, BSRB og SÍS);01.01.2021;764.611;Y
Mánaðarlaun;653-181-12 (Kjölur, BSRB og SÍS);01.01.2021;778.513;Y
Mánaðarlaun;653-181-14 (Kjölur, BSRB og SÍS);01.01.2021;792.415;Y
Mánaðarlaun;653-181-16 (Kjölur, BSRB og SÍS);01.01.2021;806.317;Y
Mánaðarlaun;653-181-2 (Kjölur, BSRB og SÍS);01.01.2021;709.003;Y
Mánaðarlaun;653-181-4 (Kjölur, BSRB og SÍS);01.01.2021;722.905;Y
Mánaðarlaun;653-181-6 (Kjölur, BSRB og SÍS);01.01.2021;736.807;Y
Mánaðarlaun;653-181-8 (Kjölur, BSRB og SÍS);01.01.2021;750.709;Y
Mánaðarlaun;653-182-0 (Kjölur, BSRB og SÍS);01.01.2021;704.237;Y
Mánaðarlaun;653-182-10 (Kjölur, BSRB og SÍS);01.01.2021;774.661;Y
Mánaðarlaun;653-182-12 (Kjölur, BSRB og SÍS);01.01.2021;788.745;Y
Mánaðarlaun;653-182-14 (Kjölur, BSRB og SÍS);01.01.2021;802.830;Y
Mánaðarlaun;653-182-16 (Kjölur, BSRB og SÍS);01.01.2021;816.915;Y
Mánaðarlaun;653-182-2 (Kjölur, BSRB og SÍS);01.01.2021;718.322;Y
Mánaðarlaun;653-182-4 (Kjölur, BSRB og SÍS);01.01.2021;732.406;Y
Mánaðarlaun;653-182-6 (Kjölur, BSRB og SÍS);01.01.2021;746.491;Y
Mánaðarlaun;653-182-8 (Kjölur, BSRB og SÍS);01.01.2021;760.576;Y
Mánaðarlaun;653-183-0 (Kjölur, BSRB og SÍS);01.01.2021;713.506;Y
Mánaðarlaun;653-183-10 (Kjölur, BSRB og SÍS);01.01.2021;784.857;Y
Mánaðarlaun;653-183-12 (Kjölur, BSRB og SÍS);01.01.2021;799.127;Y
Mánaðarlaun;653-183-14 (Kjölur, BSRB og SÍS);01.01.2021;813.397;Y
Mánaðarlaun;653-183-16 (Kjölur, BSRB og SÍS);01.01.2021;827.667;Y
Mánaðarlaun;653-183-2 (Kjölur, BSRB og SÍS);01.01.2021;727.776;Y
Mánaðarlaun;653-183-4 (Kjölur, BSRB og SÍS);01.01.2021;742.046;Y
Mánaðarlaun;653-183-6 (Kjölur, BSRB og SÍS);01.01.2021;756.316;Y
Mánaðarlaun;653-183-8 (Kjölur, BSRB og SÍS);01.01.2021;770.586;Y
Mánaðarlaun;653-184-0 (Kjölur, BSRB og SÍS);01.01.2021;722.910;Y
Mánaðarlaun;653-184-10 (Kjölur, BSRB og SÍS);01.01.2021;795.201;Y
Mánaðarlaun;653-184-12 (Kjölur, BSRB og SÍS);01.01.2021;809.659;Y
Mánaðarlaun;653-184-14 (Kjölur, BSRB og SÍS);01.01.2021;824.117;Y
Mánaðarlaun;653-184-16 (Kjölur, BSRB og SÍS);01.01.2021;838.576;Y
Mánaðarlaun;653-184-2 (Kjölur, BSRB og SÍS);01.01.2021;737.368;Y
Mánaðarlaun;653-184-4 (Kjölur, BSRB og SÍS);01.01.2021;751.826;Y
Mánaðarlaun;653-184-6 (Kjölur, BSRB og SÍS);01.01.2021;766.285;Y
Mánaðarlaun;653-184-8 (Kjölur, BSRB og SÍS);01.01.2021;780.743;Y
Mánaðarlaun;653-185-0 (Kjölur, BSRB og SÍS);01.01.2021;732.449;Y
Mánaðarlaun;653-185-10 (Kjölur, BSRB og SÍS);01.01.2021;805.694;Y
Mánaðarlaun;653-185-12 (Kjölur, BSRB og SÍS);01.01.2021;820.343;Y
Mánaðarlaun;653-185-14 (Kjölur, BSRB og SÍS);01.01.2021;834.992;Y
Mánaðarlaun;653-185-16 (Kjölur, BSRB og SÍS);01.01.2021;849.641;Y
Mánaðarlaun;653-185-2 (Kjölur, BSRB og SÍS);01.01.2021;747.098;Y
Mánaðarlaun;653-185-4 (Kjölur, BSRB og SÍS);01.01.2021;761.747;Y
Mánaðarlaun;653-185-6 (Kjölur, BSRB og SÍS);01.01.2021;776.396;Y
Mánaðarlaun;653-185-8 (Kjölur, BSRB og SÍS);01.01.2021;791.045;Y
Mánaðarlaun;653-186-0 (Kjölur, BSRB og SÍS);01.01.2021;742.128;Y
Mánaðarlaun;653-186-10 (Kjölur, BSRB og SÍS);01.01.2021;816.341;Y
Mánaðarlaun;653-186-12 (Kjölur, BSRB og SÍS);01.01.2021;831.183;Y
Mánaðarlaun;653-186-14 (Kjölur, BSRB og SÍS);01.01.2021;846.026;Y
Mánaðarlaun;653-186-16 (Kjölur, BSRB og SÍS);01.01.2021;860.868;Y
Mánaðarlaun;653-186-2 (Kjölur, BSRB og SÍS);01.01.2021;756.971;Y
Mánaðarlaun;653-186-4 (Kjölur, BSRB og SÍS);01.01.2021;771.813;Y
Mánaðarlaun;653-186-6 (Kjölur, BSRB og SÍS);01.01.2021;786.656;Y
Mánaðarlaun;653-186-8 (Kjölur, BSRB og SÍS);01.01.2021;801.498;Y
Mánaðarlaun;653-187-0 (Kjölur, BSRB og SÍS);01.01.2021;751.946;Y
Mánaðarlaun;653-187-10 (Kjölur, BSRB og SÍS);01.01.2021;827.141;Y
Mánaðarlaun;653-187-12 (Kjölur, BSRB og SÍS);01.01.2021;842.180;Y
Mánaðarlaun;653-187-14 (Kjölur, BSRB og SÍS);01.01.2021;857.218;Y
Mánaðarlaun;653-187-16 (Kjölur, BSRB og SÍS);01.01.2021;872.257;Y
Mánaðarlaun;653-187-2 (Kjölur, BSRB og SÍS);01.01.2021;766.985;Y
Mánaðarlaun;653-187-4 (Kjölur, BSRB og SÍS);01.01.2021;782.024;Y
Mánaðarlaun;653-187-6 (Kjölur, BSRB og SÍS);01.01.2021;797.063;Y
Mánaðarlaun;653-187-8 (Kjölur, BSRB og SÍS);01.01.2021;812.102;Y
Mánaðarlaun;653-188-0 (Kjölur, BSRB og SÍS);01.01.2021;761.906;Y
Mánaðarlaun;653-188-10 (Kjölur, BSRB og SÍS);01.01.2021;838.097;Y
Mánaðarlaun;653-188-12 (Kjölur, BSRB og SÍS);01.01.2021;853.335;Y
Mánaðarlaun;653-188-14 (Kjölur, BSRB og SÍS);01.01.2021;868.573;Y
Mánaðarlaun;653-188-16 (Kjölur, BSRB og SÍS);01.01.2021;883.811;Y
Mánaðarlaun;653-188-2 (Kjölur, BSRB og SÍS);01.01.2021;777.144;Y
Mánaðarlaun;653-188-4 (Kjölur, BSRB og SÍS);01.01.2021;792.382;Y
Mánaðarlaun;653-188-6 (Kjölur, BSRB og SÍS);01.01.2021;807.620;Y
Mánaðarlaun;653-188-8 (Kjölur, BSRB og SÍS);01.01.2021;822.858;Y
Mánaðarlaun;653-189-0 (Kjölur, BSRB og SÍS);01.01.2021;772.011;Y
Mánaðarlaun;653-189-10 (Kjölur, BSRB og SÍS);01.01.2021;849.212;Y
Mánaðarlaun;653-189-12 (Kjölur, BSRB og SÍS);01.01.2021;864.652;Y
Mánaðarlaun;653-189-14 (Kjölur, BSRB og SÍS);01.01.2021;880.093;Y
Mánaðarlaun;653-189-16 (Kjölur, BSRB og SÍS);01.01.2021;895.533;Y
Mánaðarlaun;653-189-2 (Kjölur, BSRB og SÍS);01.01.2021;787.451;Y
Mánaðarlaun;653-189-4 (Kjölur, BSRB og SÍS);01.01.2021;802.891;Y
Mánaðarlaun;653-189-6 (Kjölur, BSRB og SÍS);01.01.2021;818.332;Y
Mánaðarlaun;653-189-8 (Kjölur, BSRB og SÍS);01.01.2021;833.772;Y
Mánaðarlaun;653-190-0 (Kjölur, BSRB og SÍS);01.01.2021;782.264;Y
Mánaðarlaun;653-190-10 (Kjölur, BSRB og SÍS);01.01.2021;860.490;Y
Mánaðarlaun;653-190-12 (Kjölur, BSRB og SÍS);01.01.2021;876.136;Y
Mánaðarlaun;653-190-14 (Kjölur, BSRB og SÍS);01.01.2021;891.781;Y
Mánaðarlaun;653-190-16 (Kjölur, BSRB og SÍS);01.01.2021;907.426;Y
Mánaðarlaun;653-190-2 (Kjölur, BSRB og SÍS);01.01.2021;797.909;Y
Mánaðarlaun;653-190-4 (Kjölur, BSRB og SÍS);01.01.2021;813.555;Y
Mánaðarlaun;653-190-6 (Kjölur, BSRB og SÍS);01.01.2021;829.200;Y
Mánaðarlaun;653-190-8 (Kjölur, BSRB og SÍS);01.01.2021;844.845;Y
Mánaðarlaun;653-191-0 (Kjölur, BSRB og SÍS);01.01.2021;792.664;Y
Mánaðarlaun;653-191-10 (Kjölur, BSRB og SÍS);01.01.2021;871.930;Y
Mánaðarlaun;653-191-12 (Kjölur, BSRB og SÍS);01.01.2021;887.784;Y
Mánaðarlaun;653-191-14 (Kjölur, BSRB og SÍS);01.01.2021;903.637;Y
Mánaðarlaun;653-191-16 (Kjölur, BSRB og SÍS);01.01.2021;919.490;Y
Mánaðarlaun;653-191-2 (Kjölur, BSRB og SÍS);01.01.2021;808.517;Y
Mánaðarlaun;653-191-4 (Kjölur, BSRB og SÍS);01.01.2021;824.371;Y
Mánaðarlaun;653-191-6 (Kjölur, BSRB og SÍS);01.01.2021;840.224;Y
Mánaðarlaun;653-191-8 (Kjölur, BSRB og SÍS);01.01.2021;856.077;Y
Mánaðarlaun;653-192-0 (Kjölur, BSRB og SÍS);01.01.2021;803.215;Y
Mánaðarlaun;653-192-10 (Kjölur, BSRB og SÍS);01.01.2021;883.537;Y
Mánaðarlaun;653-192-12 (Kjölur, BSRB og SÍS);01.01.2021;899.601;Y
Mánaðarlaun;653-192-14 (Kjölur, BSRB og SÍS);01.01.2021;915.665;Y
Mánaðarlaun;653-192-16 (Kjölur, BSRB og SÍS);01.01.2021;931.729;Y
Mánaðarlaun;653-192-2 (Kjölur, BSRB og SÍS);01.01.2021;819.279;Y
Mánaðarlaun;653-192-4 (Kjölur, BSRB og SÍS);01.01.2021;835.344;Y
Mánaðarlaun;653-192-6 (Kjölur, BSRB og SÍS);01.01.2021;851.408;Y
Mánaðarlaun;653-192-8 (Kjölur, BSRB og SÍS);01.01.2021;867.472;Y
Mánaðarlaun;653-193-0 (Kjölur, BSRB og SÍS);01.01.2021;813.919;Y
Mánaðarlaun;653-193-10 (Kjölur, BSRB og SÍS);01.01.2021;895.311;Y
Mánaðarlaun;653-193-12 (Kjölur, BSRB og SÍS);01.01.2021;911.589;Y
Mánaðarlaun;653-193-14 (Kjölur, BSRB og SÍS);01.01.2021;927.868;Y
Mánaðarlaun;653-193-16 (Kjölur, BSRB og SÍS);01.01.2021;944.146;Y
Mánaðarlaun;653-193-2 (Kjölur, BSRB og SÍS);01.01.2021;830.197;Y
Mánaðarlaun;653-193-4 (Kjölur, BSRB og SÍS);01.01.2021;846.476;Y
Mánaðarlaun;653-193-6 (Kjölur, BSRB og SÍS);01.01.2021;862.754;Y
Mánaðarlaun;653-193-8 (Kjölur, BSRB og SÍS);01.01.2021;879.033;Y
Mánaðarlaun;653-194-0 (Kjölur, BSRB og SÍS);01.01.2021;824.778;Y
Mánaðarlaun;653-194-10 (Kjölur, BSRB og SÍS);01.01.2021;907.256;Y
Mánaðarlaun;653-194-12 (Kjölur, BSRB og SÍS);01.01.2021;923.751;Y
Mánaðarlaun;653-194-14 (Kjölur, BSRB og SÍS);01.01.2021;940.247;Y
Mánaðarlaun;653-194-16 (Kjölur, BSRB og SÍS);01.01.2021;956.742;Y
Mánaðarlaun;653-194-2 (Kjölur, BSRB og SÍS);01.01.2021;841.274;Y
Mánaðarlaun;653-194-4 (Kjölur, BSRB og SÍS);01.01.2021;857.769;Y
Mánaðarlaun;653-194-6 (Kjölur, BSRB og SÍS);01.01.2021;874.265;Y
Mánaðarlaun;653-194-8 (Kjölur, BSRB og SÍS);01.01.2021;890.760;Y
Mánaðarlaun;653-195-0 (Kjölur, BSRB og SÍS);01.01.2021;835.794;Y
Mánaðarlaun;653-195-10 (Kjölur, BSRB og SÍS);01.01.2021;919.373;Y
Mánaðarlaun;653-195-12 (Kjölur, BSRB og SÍS);01.01.2021;936.089;Y
Mánaðarlaun;653-195-14 (Kjölur, BSRB og SÍS);01.01.2021;952.805;Y
Mánaðarlaun;653-195-16 (Kjölur, BSRB og SÍS);01.01.2021;969.521;Y
Mánaðarlaun;653-195-2 (Kjölur, BSRB og SÍS);01.01.2021;852.510;Y
Mánaðarlaun;653-195-4 (Kjölur, BSRB og SÍS);01.01.2021;869.226;Y
Mánaðarlaun;653-195-6 (Kjölur, BSRB og SÍS);01.01.2021;885.942;Y
Mánaðarlaun;653-195-8 (Kjölur, BSRB og SÍS);01.01.2021;902.658;Y
Mánaðarlaun;653-196-0 (Kjölur, BSRB og SÍS);01.01.2021;846.971;Y
Mánaðarlaun;653-196-10 (Kjölur, BSRB og SÍS);01.01.2021;931.668;Y
Mánaðarlaun;653-196-12 (Kjölur, BSRB og SÍS);01.01.2021;948.608;Y
Mánaðarlaun;653-196-14 (Kjölur, BSRB og SÍS);01.01.2021;965.547;Y
Mánaðarlaun;653-196-16 (Kjölur, BSRB og SÍS);01.01.2021;982.486;Y
Mánaðarlaun;653-196-2 (Kjölur, BSRB og SÍS);01.01.2021;863.910;Y
Mánaðarlaun;653-196-4 (Kjölur, BSRB og SÍS);01.01.2021;880.850;Y
Mánaðarlaun;653-196-6 (Kjölur, BSRB og SÍS);01.01.2021;897.789;Y
Mánaðarlaun;653-196-8 (Kjölur, BSRB og SÍS);01.01.2021;914.729;Y
Mánaðarlaun;653-197-0 (Kjölur, BSRB og SÍS);01.01.2021;858.310;Y
Mánaðarlaun;653-197-10 (Kjölur, BSRB og SÍS);01.01.2021;944.141;Y
Mánaðarlaun;653-197-12 (Kjölur, BSRB og SÍS);01.01.2021;961.307;Y
Mánaðarlaun;653-197-14 (Kjölur, BSRB og SÍS);01.01.2021;978.473;Y
Mánaðarlaun;653-197-16 (Kjölur, BSRB og SÍS);01.01.2021;995.640;Y
Mánaðarlaun;653-197-2 (Kjölur, BSRB og SÍS);01.01.2021;875.476;Y
Mánaðarlaun;653-197-4 (Kjölur, BSRB og SÍS);01.01.2021;892.642;Y
Mánaðarlaun;653-197-6 (Kjölur, BSRB og SÍS);01.01.2021;909.809;Y
Mánaðarlaun;653-197-8 (Kjölur, BSRB og SÍS);01.01.2021;926.975;Y
Mánaðarlaun;653-198-0 (Kjölur, BSRB og SÍS);01.01.2021;869.813;Y
Mánaðarlaun;653-198-10 (Kjölur, BSRB og SÍS);01.01.2021;956.794;Y
Mánaðarlaun;653-198-12 (Kjölur, BSRB og SÍS);01.01.2021;974.191;Y
Mánaðarlaun;653-198-14 (Kjölur, BSRB og SÍS);01.01.2021;991.587;Y
Mánaðarlaun;653-198-16 (Kjölur, BSRB og SÍS);01.01.2021;1.008.983;Y
Mánaðarlaun;653-198-2 (Kjölur, BSRB og SÍS);01.01.2021;887.209;Y
Mánaðarlaun;653-198-4 (Kjölur, BSRB og SÍS);01.01.2021;904.606;Y
Mánaðarlaun;653-198-6 (Kjölur, BSRB og SÍS);01.01.2021;922.002;Y
Mánaðarlaun;653-198-8 (Kjölur, BSRB og SÍS);01.01.2021;939.398;Y
Mánaðarlaun;653-199-0 (Kjölur, BSRB og SÍS);01.01.2021;881.483;Y
Mánaðarlaun;653-199-10 (Kjölur, BSRB og SÍS);01.01.2021;969.631;Y
Mánaðarlaun;653-199-12 (Kjölur, BSRB og SÍS);01.01.2021;987.261;Y
Mánaðarlaun;653-199-14 (Kjölur, BSRB og SÍS);01.01.2021;1.004.891;Y
Mánaðarlaun;653-199-16 (Kjölur, BSRB og SÍS);01.01.2021;1.022.520;Y
Mánaðarlaun;653-199-2 (Kjölur, BSRB og SÍS);01.01.2021;899.113;Y
Mánaðarlaun;653-199-4 (Kjölur, BSRB og SÍS);01.01.2021;916.742;Y
Mánaðarlaun;653-199-6 (Kjölur, BSRB og SÍS);01.01.2021;934.372;Y
Mánaðarlaun;653-199-8 (Kjölur, BSRB og SÍS);01.01.2021;952.002;Y
Mánaðarlaun;653-200-0 (Kjölur, BSRB og SÍS);01.01.2021;893.321;Y
Mánaðarlaun;653-200-10 (Kjölur, BSRB og SÍS);01.01.2021;982.653;Y
Mánaðarlaun;653-200-12 (Kjölur, BSRB og SÍS);01.01.2021;1.000.520;Y
Mánaðarlaun;653-200-14 (Kjölur, BSRB og SÍS);01.01.2021;1.018.386;Y
Mánaðarlaun;653-200-16 (Kjölur, BSRB og SÍS);01.01.2021;1.036.252;Y
